Year,Area,CancerType,AgeAdjustedRate,lci,uci,CaseCount,Population
2007,New Hampshire,Leukemias,13.9,12,16.1,195,1312540
2007,New Mexico,Leukemias,13.5,12,15.3,277,1990070
2007,North Carolina,Leukemias,13.4,12.7,14.2,1252,9118037
2007,Pennsylvania,Leukemias,13.7,13.1,14.4,2009,12563937
2007,Rhode Island,Leukemias,13.4,11.4,15.7,161,1057315
2007,South Carolina,Leukemias,12.7,11.6,13.7,590,4444110
2007,South Dakota,Leukemias,13.2,10.9,15.8,117,791623
2007,Texas,Leukemias,13.7,13.2,14.2,2924,23831983
2007,Utah,Leukemias,13.2,11.7,14.9,280,2597746
2007,Vermont,Leukemias,12.7,10.1,15.8,83,623481
2007,Wyoming,Leukemias,13.8,10.8,17.3,75,534876
2007,Idaho,Leukemias,15.8,13.8,18,233,1505105
2007,Iowa,Leukemias,14.6,13.3,15.9,505,2999212
2007,Kansas,Leukemias,14.4,13,15.9,423,2783785
2007,Maine,Leukemias,16,14,18.1,253,1327040
2007,Michigan,Leukemias,14.1,13.4,14.8,1496,10001284
2007,Minnesota,Leukemias,16.9,15.8,18.1,909,5207203
2007,Montana,Leukemias,14.5,12.3,17,159,964706
2007,Nebraska,Leukemias,15.8,14.1,17.8,303,1783440
2007,New Jersey,Leukemias,14.4,13.6,15.2,1333,8677885
2007,New York,Leukemias,14.9,14.4,15.4,3046,19132335
2007,North Dakota,Leukemias,16.9,14,20.1,128,652822
2007,Oklahoma,Leukemias,18.4,17.1,19.8,705,3634349
2007,Washington,Leukemias,14.3,13.3,15.2,919,6461587
2007,West Virginia,Leukemias,14.9,13.3,16.7,325,1834052
2007,Wisconsin,Leukemias,17.2,16.2,18.3,1039,5610775
2008,Arizona,Leukemias,10.2,9.5,11,667,6280362
2008,District of Columbia,Leukemias,10.1,7.6,13.1,58,580236
2008,Arkansas,Leukemias,10.8,9.7,12,338,2874554
2008,Virginia,Leukemias,11.1,10.4,11.9,864,7833496
2008,Wyoming,Leukemias,11.1,8.5,14.2,64,546043
2008,Alaska,Leukemias,12.5,9.5,16.1,71,687455
2008,Georgia,Leukemias,12.3,11.6,13.1,1050,9504843
2008,Hawaii,Leukemias,11.9,10.2,13.9,172,1332213
2008,Maryland,Leukemias,12.3,11.4,13.2,693,5684965
2008,Mississippi,Leukemias,12.3,11.1,13.7,367,2947806
2008,Missouri,Leukemias,12.4,11.5,13.3,800,5923916
2008,Oregon,Leukemias,11.8,10.8,12.9,485,3768748
2008,South Carolina,Leukemias,11.7,10.8,12.8,555,4528996
2008,Alabama,Leukemias,12.7,11.8,13.8,643,4718206
2008,California,Leukemias,13.2,12.9,13.6,4642,36604337
2008,Indiana,Leukemias,13.5,12.6,14.4,894,6424806
2008,Kentucky,Leukemias,13.3,12.2,14.4,601,4289878
2008,Louisiana,Leukemias,13,12,14.1,583,4435586
2008,Massachusetts,Leukemias,13.4,12.5,14.3,949,6468967
2008,Michigan,Leukemias,13.6,12.9,14.3,1449,9946889
2008,New Mexico,Leukemias,13.4,11.9,15.1,276,2010662
2008,North Carolina,Leukemias,13.1,12.4,13.9,1258,9309449
2008,Ohio,Leukemias,13.2,12.6,13.9,1668,11515391
2008,Pennsylvania,Leukemias,13.5,12.9,14.1,1993,12612285
2008,Tennessee,Leukemias,12.7,11.9,13.6,830,6247411
2008,Texas,Leukemias,13.7,13.2,14.2,2987,24309039
2008,Vermont,Leukemias,12.7,10.2,15.7,91,624151
2008,Colorado,Leukemias,14.3,13.2,15.5,650,4889730
2008,Connecticut,Leukemias,14.7,13.6,16,586,3545579
2008,Delaware,Leukemias,16.6,14.1,19.4,161,883874
2008,Florida,Leukemias,14.3,13.8,14.8,3212,18527305
2008,Idaho,Leukemias,15.1,13.2,17.2,230,1534320
2008,Illinois,Leukemias,14,13.3,14.7,1810,12747038
2008,Iowa,Leukemias,14.4,13.2,15.8,509,3016734
2008,Kansas,Leukemias,14.2,12.9,15.6,430,2808076
2008,Maine,Leukemias,16,14.1,18.2,258,1330509
2008,Minnesota,Leukemias,15.9,14.8,17,878,5247018
2008,Montana,Leukemias,14.1,12,16.6,159,976415
2008,Nebraska,Leukemias,14.3,12.6,16.1,281,1796378
2008,Nevada,Leukemias,14.6,13.1,16.2,363,2653630
2008,New Hampshire,Leukemias,16.3,14.2,18.6,231,1315906
2008,New Jersey,Leukemias,14,13.2,14.8,1321,8711090
2008,New York,Leukemias,14.5,14,15,2986,19212436
2008,North Dakota,Leukemias,17.1,14.2,20.5,125,657569
2008,Oklahoma,Leukemias,14,12.8,15.2,539,3668976
2008,Rhode Island,Leukemias,14.2,12.2,16.6,176,1055003
2008,South Dakota,Leukemias,14.9,12.4,17.7,130,799124
2008,Utah,Leukemias,14.5,12.9,16.2,316,2663029
2008,Washington,Leukemias,14.7,13.8,15.7,973,6562231
2008,West Virginia,Leukemias,14.7,13.1,16.4,321,1840310
2008,Wisconsin,Leukemias,16.9,15.8,17.9,1024,5640996
2009,Alaska,Leukemias,10.4,7.7,13.6,63,698895
2009,Arkansas,Leukemias,11.6,10.4,12.8,363,2896843
2009,District of Columbia,Leukemias,11.4,8.7,14.6,65,592228
2009,Mississippi,Leukemias,11.4,10.3,12.7,349,2958774
2009,Oregon,Leukemias,11.5,10.5,12.6,487,3808600
2009,Virginia,Leukemias,11.5,10.8,12.3,917,7925937
2009,Arizona,Leukemias,11.7,10.9,12.5,774,6343154
2009,Delaware,Leukemias,12.6,10.5,15.1,124,891730
2009,Hawaii,Leukemias,12.2,10.4,14.1,180,1346717
2009,Louisiana,Leukemias,12.1,11,13.1,547,4491648
2009,Ohio,Leukemias,12.5,11.9,13.1,1597,11528896
2009,Oklahoma,Leukemias,12.1,11,13.2,474,3717572
2009,South Dakota,Leukemias,11.7,9.5,14.2,104,807067
2009,Utah,Leukemias,12.2,10.8,13.8,274,2723421
2009,Alabama,Leukemias,13,12,14.1,660,4757938
2009,California,Leukemias,13.1,12.7,13.5,4683,36961229
2009,Florida,Leukemias,13.8,13.3,14.3,3158,18652644
2009,Georgia,Leukemias,13.2,12.4,14,1156,9620846
2009,Illinois,Leukemias,13.3,12.7,13.9,1749,12796778
2009,Indiana,Leukemias,13.6,12.8,14.6,920,6459325
2009,Kentucky,Leukemias,13.6,12.6,14.8,623,4317074
2009,Maryland,Leukemias,12.8,11.9,13.7,746,5730388
2009,Massachusetts,Leukemias,13.3,12.4,14.2,955,6517613
2009,Michigan,Leukemias,12.9,12.3,13.6,1393,9901591
2009,Missouri,Leukemias,12.9,12.1,13.8,842,5961088
2009,Nebraska,Leukemias,13.6,12,15.4,272,1812683
2009,New Mexico,Leukemias,12.8,11.4,14.5,282,2036802
2009,Rhode Island,Leukemias,13.1,11.1,15.4,155,1053646
2009,South Carolina,Leukemias,12.9,11.9,13.9,621,4589872
2009,Tennessee,Leukemias,13.4,12.5,14.3,901,6306019
2009,Vermont,Leukemias,13.6,11,16.7,98,624817
2009,Wyoming,Leukemias,13.6,10.7,17.1,75,559851
2009,Colorado,Leukemias,15.2,14.1,16.4,715,4972195
2009,Connecticut,Leukemias,15.1,13.9,16.4,605,3561807
2009,Idaho,Leukemias,16.3,14.3,18.5,251,1554439
2009,Iowa,Leukemias,16.3,14.9,17.7,569,3032870
2009,Kansas,Leukemias,14.1,12.8,15.5,424,2832704
2009,Maine,Leukemias,14.7,12.9,16.8,239,1329590
2009,Minnesota,Leukemias,14.9,13.9,15.9,820,5281203
2009,Montana,Leukemias,14.5,12.3,16.9,167,983982
2009,Nevada,Leukemias,15,13.5,16.6,394,2684665
2009,New Hampshire,Leukemias,14,12.1,16.1,201,1316102
2009,New Jersey,Leukemias,14.1,13.4,14.9,1348,8755602
2009,New York,Leukemias,15.2,14.7,15.7,3184,19307066
2009,North Carolina,Leukemias,14.7,13.9,15.5,1435,9449566
2009,North Dakota,Leukemias,15.7,13,18.9,122,664968
2009,Pennsylvania,Leukemias,14.3,13.6,14.9,2135,12666858
2009,Texas,Leukemias,14.8,14.3,15.3,3301,24801761
2009,Washington,Leukemias,14.4,13.5,15.4,981,6667426
2009,West Virginia,Leukemias,14,12.4,15.7,313,1847775
2009,Wisconsin,Leukemias,17.2,16.2,18.3,1070,5669264
2010,District of Columbia,Leukemias,8.2,6,11,46,605040
2010,Alabama,Leukemias,11.6,10.7,12.6,607,4785579
2010,Virginia,Leukemias,11.4,10.7,12.2,932,8025206
2010,Arizona,Leukemias,12.1,11.3,13,827,6407002
2010,Arkansas,Leukemias,12,10.8,13.3,385,2921737
2010,Hawaii,Leukemias,12.2,10.5,14.1,187,1363817
2010,Maryland,Leukemias,12.6,11.7,13.5,753,5788099
2010,Mississippi,Leukemias,12.6,11.4,14,385,2970437
2010,Ohio,Leukemias,11.9,11.3,12.5,1529,11539282
2010,Oregon,Leukemias,12.2,11.1,13.3,522,3837073
2010,California,Leukemias,13.5,13.2,13.9,4941,37327690
2010,Delaware,Leukemias,13.9,11.6,16.5,137,899712
2010,Georgia,Leukemias,12.7,11.9,13.4,1150,9712696
2010,Illinois,Leukemias,13.9,13.3,14.6,1856,12841196
2010,Indiana,Leukemias,13.9,13,14.8,946,6490029
2010,Louisiana,Leukemias,12.8,11.8,13.9,588,4544871
2010,Massachusetts,Leukemias,12.7,11.9,13.6,928,6564943
2010,New Hampshire,Leukemias,13.5,11.7,15.6,201,1316700
2010,New Mexico,Leukemias,13.9,12.3,15.5,304,2064607
2010,Oklahoma,Leukemias,13.7,12.6,14.9,558,3759529
2010,South Carolina,Leukemias,13,12,14.1,644,4635834
2010,South Dakota,Leukemias,13.2,11,15.8,126,816227
2010,Tennessee,Leukemias,13.3,12.4,14.2,905,6355882
2010,Alaska,Leukemias,14.9,11.6,18.7,84,714015
2010,Colorado,Leukemias,14.9,13.8,16,719,5048029
2010,Connecticut,Leukemias,15.5,14.3,16.8,633,3580171
2010,Florida,Leukemias,15.6,15.1,16.1,3672,18846461
2010,Idaho,Leukemias,17.7,15.7,19.9,282,1570912
2010,Iowa,Leukemias,16.2,14.9,17.6,583,3050223
2010,Kansas,Leukemias,15.7,14.4,17.2,481,2858403
2010,Kentucky,Leukemias,16,14.9,17.3,748,4347948
2010,Maine,Leukemias,18.3,16.2,20.5,302,1327568
2010,Michigan,Leukemias,14.5,13.8,15.3,1589,9876731
2010,Minnesota,Leukemias,17.9,16.8,19.1,1020,5310711
2010,Missouri,Leukemias,14,13.1,15,927,5995681
2010,Montana,Leukemias,17.4,15,20,201,990507
2010,Nebraska,Leukemias,15.3,13.6,17.1,306,1829956
2010,Nevada,Leukemias,15.4,13.9,17,400,2702797
2010,New Jersey,Leukemias,16.1,15.3,16.9,1546,8803708
2010,New York,Leukemias,16.4,15.8,16.9,3471,19405185
2010,North Carolina,Leukemias,14.4,13.6,15.1,1460,9574247
2010,North Dakota,Leukemias,16.7,13.9,19.9,131,674518
2010,Pennsylvania,Leukemias,15.4,14.8,16.1,2339,12711063
2010,Rhode Island,Leukemias,14.6,12.4,17,176,1053169
2010,Texas,Leukemias,14.3,13.8,14.8,3295,25241648
2010,Utah,Leukemias,15.1,13.5,16.8,342,2775260
2010,Vermont,Leukemias,15.1,12.3,18.3,108,625842
2010,Washington,Leukemias,14.9,14,15.9,1040,6741386
2010,West Virginia,Leukemias,14.8,13.3,16.5,341,1854315
2010,Wisconsin,Leukemias,18.4,17.4,19.5,1156,5690403
2010,Wyoming,Leukemias,15,12.1,18.5,95,564376
2011,Arkansas,Leukemias,10.7,9.6,11.9,350,2938640
2011,Virginia,Leukemias,11.4,10.7,12.2,952,8107548
2011,Alabama,Leukemias,12.5,11.5,13.5,659,4798649
2011,Ohio,Leukemias,12.6,12,13.3,1641,11543332
2011,Wyoming,Leukemias,12.5,9.8,15.8,78,567602
2011,Alaska,Leukemias,14,10.9,17.7,81,722259
2011,Arizona,Leukemias,13,12.1,13.8,906,6465488
2011,California,Leukemias,12.9,12.5,13.3,4800,37672654
2011,Georgia,Leukemias,13.5,12.8,14.3,1254,9810595
2011,Hawaii,Leukemias,13.7,11.8,15.7,209,1378323
2011,Maryland,Leukemias,13.1,12.1,14,790,5843115
2011,Massachusetts,Leukemias,13.2,12.4,14.1,976,6612178
2011,Mississippi,Leukemias,13.5,12.2,14.9,417,2977452
2011,Missouri,Leukemias,14,13.1,15,949,6010280
2011,New Mexico,Leukemias,12.9,11.4,14.5,287,2077744
2011,Oklahoma,Leukemias,13.6,12.5,14.8,550,3785232
2011,Oregon,Leukemias,12.7,11.6,13.8,552,3865845
2011,Rhode Island,Leukemias,13.5,11.5,15.8,164,1052154
2011,South Carolina,Leukemias,13.4,12.4,14.5,679,4672744
2011,Texas,Leukemias,13.5,13,14,3195,25644424
2011,Utah,Leukemias,13.8,12.3,15.5,327,2815430
2011,Vermont,Leukemias,13,10.5,16,96,626210
2011,Colorado,Leukemias,15,13.9,16.2,753,5116411
2011,Connecticut,Leukemias,16.4,15.2,17.7,679,3591927
2011,Delaware,Leukemias,14.5,12.2,17,153,907884
2011,District of Columbia,Leukemias,14.4,11.5,17.9,87,620336
2011,Florida,Leukemias,17.8,17.2,18.3,4331,19097369
2011,Idaho,Leukemias,15.4,13.5,17.4,255,1583180
2011,Illinois,Leukemias,14.1,13.5,14.8,1903,12862298
2011,Indiana,Leukemias,14.2,13.3,15.1,986,6515358
2011,Iowa,Leukemias,17.3,16,18.8,624,3063690
2011,Kansas,Leukemias,16.3,14.9,17.8,498,2868756
2011,Kentucky,Leukemias,17.8,16.6,19.1,841,4368505
2011,Louisiana,Leukemias,14.5,13.5,15.7,686,4574388
2011,Maine,Leukemias,16,14.1,18.2,270,1327968
2011,Michigan,Leukemias,14.9,14.1,15.6,1643,9876199
2011,Minnesota,Leukemias,17.4,16.3,18.5,1008,5345967
2011,Montana,Leukemias,16.4,14.1,18.9,192,996866
2011,Nebraska,Leukemias,14.5,12.9,16.3,293,1841641
2011,Nevada,Leukemias,15.1,13.7,16.7,409,2718170
2011,New Hampshire,Leukemias,14.9,13,17,225,1318345
2011,New Jersey,Leukemias,15.8,15,16.6,1529,8844694
2011,New York,Leukemias,17,16.4,17.5,3653,19526372
2011,North Carolina,Leukemias,14.2,13.5,15,1455,9662940
2011,North Dakota,Leukemias,16.7,13.9,19.8,134,684830
2011,Pennsylvania,Leukemias,16.1,15.4,16.7,2451,12742811
2011,South Dakota,Leukemias,17.6,14.9,20.6,160,823338
2011,Tennessee,Leukemias,14.5,13.6,15.5,1016,6396281
2011,Washington,Leukemias,15.4,14.5,16.4,1100,6819155
2011,West Virginia,Leukemias,16.7,15,18.5,375,1854891
2011,Wisconsin,Leukemias,17.5,16.5,18.6,1116,5705812
2012,Alaska,Leukemias,9.4,7,12.3,60,730825
2012,Hawaii,Leukemias,11.2,9.6,13,180,1392772
2012,Vermont,Leukemias,11.2,8.8,14,85,625606
2012,Virginia,Leukemias,11.4,10.6,12.1,960,8188656
2012,Alabama,Leukemias,12.4,11.5,13.4,660,4813946
2012,District of Columbia,Leukemias,11.6,8.9,14.7,69,635630
2012,Nevada,Leukemias,11.6,10.4,13,327,2752410
2012,New Mexico,Leukemias,11.8,10.4,13.4,269,2083590
2012,Ohio,Leukemias,12.1,11.5,12.8,1612,11546969
2012,Arizona,Leukemias,12.8,12,13.7,907,6544211
2012,Arkansas,Leukemias,12.9,11.7,14.2,430,2949208
2012,California,Leukemias,13,12.7,13.4,4939,38019006
2012,Colorado,Leukemias,14,13,15.1,729,5186330
2012,Louisiana,Leukemias,13.9,12.9,15,661,4602681
2012,Maryland,Leukemias,12.9,12,13.9,808,5891680
2012,Massachusetts,Leukemias,13.3,12.5,14.2,987,6659627
2012,Michigan,Leukemias,13.8,13.1,14.5,1544,9886610
2012,Mississippi,Leukemias,12.8,11.6,14.1,408,2982963
2012,Oregon,Leukemias,12.7,11.6,13.8,566,3893920
2012,Connecticut,Leukemias,15.8,14.6,17.1,663,3597705
2012,Delaware,Leukemias,18.1,15.6,20.9,189,916868
2012,Florida,Leukemias,16.8,16.3,17.4,4149,19341327
2012,Georgia,Leukemias,14.1,13.3,14.9,1325,9911171
2012,Idaho,Leukemias,15.2,13.3,17.2,252,1594673
2012,Illinois,Leukemias,14.2,13.6,14.9,1947,12878494
2012,Indiana,Leukemias,15.1,14.2,16,1059,6535665
2012,Iowa,Leukemias,16.1,14.8,17.5,592,3074386
2012,Kansas,Leukemias,16.5,15.1,18,510,2885316
2012,Kentucky,Leukemias,16.1,15,17.3,782,4383673
2012,Maine,Leukemias,16.1,14.1,18.2,272,1328101
2012,Minnesota,Leukemias,17.4,16.3,18.5,1027,5377695
2012,Missouri,Leukemias,14.6,13.7,15.6,1002,6023267
2012,Montana,Leukemias,17.2,14.9,19.8,212,1003522
2012,Nebraska,Leukemias,15.1,13.4,16.9,305,1854862
2012,New Hampshire,Leukemias,15.8,13.9,18,248,1320923
2012,New Jersey,Leukemias,15.7,14.9,16.5,1557,8882095
2012,New York,Leukemias,15.9,15.4,16.5,3490,19625409
2012,North Carolina,Leukemias,14.6,13.8,15.3,1538,9755299
2012,North Dakota,Leukemias,15.2,12.5,18.2,120,701380
2012,Oklahoma,Leukemias,15.3,14.1,16.6,642,3815298
2012,Pennsylvania,Leukemias,15,14.3,15.6,2313,12768034
2012,Rhode Island,Leukemias,15.7,13.5,18.1,195,1052761
2012,South Carolina,Leukemias,14.9,13.8,16,788,4719009
2012,South Dakota,Leukemias,15.8,13.3,18.6,149,832576
2012,Tennessee,Leukemias,14.8,13.9,15.8,1044,6450632
2012,Texas,Leukemias,14.3,13.8,14.8,3469,26078327
2012,Utah,Leukemias,14.8,13.3,16.5,364,2854222
2012,Washington,Leukemias,15.5,14.6,16.5,1125,6890899
2012,West Virginia,Leukemias,14.2,12.7,15.9,323,1855360
2012,Wisconsin,Leukemias,18.4,17.4,19.5,1201,5721075
2012,Wyoming,Leukemias,14.4,11.5,17.8,91,576608
2013,District of Columbia,Leukemias,7.6,5.6,10.1,50,650114
2013,Alaska,Leukemias,11.4,8.7,14.6,71,736760
2013,Arizona,Leukemias,11.6,10.8,12.4,850,6616124
2013,Hawaii,Leukemias,11.2,9.6,13.1,179,1408038
2013,Virginia,Leukemias,11.1,10.4,11.8,970,8261689
2013,Alabama,Leukemias,12.1,11.2,13.1,654,4827660
2013,Delaware,Leukemias,12.5,10.4,14.8,136,925114
2013,Ohio,Leukemias,12.5,11.9,13.1,1675,11567845
2013,Arkansas,Leukemias,13.9,12.7,15.3,474,2956780
2013,California,Leukemias,13,12.6,13.4,5055,38347383
2013,Colorado,Leukemias,13.7,12.7,14.8,726,5262556
2013,Illinois,Leukemias,13.8,13.2,14.5,1917,12890403
2013,Indiana,Leukemias,13.9,13,14.8,991,6567484
2013,Massachusetts,Leukemias,12.7,11.9,13.6,963,6711138
2013,Michigan,Leukemias,13.5,12.8,14.2,1541,9899219
2013,Mississippi,Leukemias,12.8,11.6,14.1,415,2987721
2013,Missouri,Leukemias,13.7,12.8,14.6,956,6041142
2013,Nevada,Leukemias,13.3,12,14.7,382,2786547
2013,New Mexico,Leukemias,13.1,11.6,14.7,304,2085161
2013,Oklahoma,Leukemias,13.3,12.2,14.5,559,3849840
2013,Oregon,Leukemias,13.8,12.7,14.9,625,3919664
2013,West Virginia,Leukemias,13.9,12.4,15.6,324,1852333
2013,Wyoming,Leukemias,13.6,10.8,16.9,86,582341
2013,Connecticut,Leukemias,15.4,14.2,16.6,660,3602470
2013,Florida,Leukemias,19.3,18.8,19.9,4947,19584927
2013,Georgia,Leukemias,15.2,14.4,16,1480,9981773
2013,Idaho,Leukemias,18,16,20.2,306,1610187
2013,Iowa,Leukemias,17.1,15.7,18.5,626,3089876
2013,Kansas,Leukemias,16.1,14.7,17.6,514,2892900
2013,Kentucky,Leukemias,16.3,15.2,17.5,806,4399121
2013,Louisiana,Leukemias,14.1,13,15.2,681,4626795
2013,Maine,Leukemias,14.3,12.5,16.2,252,1327975
2013,Maryland,Leukemias,14.2,13.2,15.2,898,5932654
2013,Minnesota,Leukemias,16.5,15.4,17.5,989,5416074
2013,Montana,Leukemias,15.7,13.5,18.1,195,1011921
2013,Nebraska,Leukemias,14.6,13,16.4,300,1867414
2013,New Hampshire,Leukemias,14.9,12.9,17.1,224,1322622
2013,New Jersey,Leukemias,15,14.3,15.8,1528,8913735
2013,New York,Leukemias,16.9,16.4,17.5,3753,19712514
2013,North Carolina,Leukemias,14,13.3,14.7,1510,9849812
2013,North Dakota,Leukemias,16.5,13.7,19.7,131,722908
2013,Pennsylvania,Leukemias,14.6,14,15.3,2270,12778450
2013,Rhode Island,Leukemias,15.5,13.3,18,191,1052784
2013,South Carolina,Leukemias,14.5,13.5,15.6,797,4765862
2013,South Dakota,Leukemias,14.8,12.4,17.5,144,842513
2013,Tennessee,Leukemias,14.5,13.6,15.4,1050,6490795
2013,Texas,Leukemias,14.1,13.6,14.6,3512,26479279
2013,Utah,Leukemias,14.7,13.2,16.3,369,2899961
2013,Vermont,Leukemias,14.1,11.5,17.2,109,626044
2013,Washington,Leukemias,15.3,14.4,16.2,1133,6963410
2013,Wisconsin,Leukemias,17.2,16.2,18.3,1144,5736673
2014,District of Columbia,Leukemias,8.3,6.2,10.9,55,660797
2014,Arizona,Leukemias,10.7,9.9,11.4,800,6706435
2014,Hawaii,Leukemias,11.5,9.9,13.3,191,1417710
2014,Virginia,Leukemias,11,10.3,11.8,975,8316902
2014,Wyoming,Leukemias,11.3,8.8,14.3,73,583334
2014,Alabama,Leukemias,12.5,11.6,13.5,695,4840037
2014,Alaska,Leukemias,12.6,9.8,16,78,736759
2014,Maryland,Leukemias,12.4,11.6,13.3,806,5970245
2014,Massachusetts,Leukemias,12.1,11.3,12.9,960,6757925
2014,California,Leukemias,12.8,12.4,13.1,5085,38701278
2014,Illinois,Leukemias,13.3,12.7,13.9,1869,12882438
2014,Indiana,Leukemias,13.4,12.6,14.3,974,6593182
2014,Mississippi,Leukemias,13,11.8,14.4,429,2988578
2014,Nevada,Leukemias,12.9,11.6,14.3,380,2831730
2014,New Mexico,Leukemias,13,11.5,14.6,304,2083207
2014,Ohio,Leukemias,12.7,12.1,13.3,1711,11593741
2014,Oregon,Leukemias,12.8,11.8,13.9,589,3960673
2014,Rhode Island,Leukemias,13.7,11.7,16.1,172,1054782
2014,South Carolina,Leukemias,13.4,12.4,14.4,738,4824758
2014,Tennessee,Leukemias,13.9,13.1,14.8,1032,6540007
2014,Arkansas,Leukemias,14.3,13.1,15.7,494,2964800
2014,Colorado,Leukemias,14.2,13.2,15.3,767,5342311
2014,Connecticut,Leukemias,14.4,13.3,15.7,618,3600188
2014,Delaware,Leukemias,14.7,12.5,17.2,163,934805
2014,Florida,Leukemias,18.9,18.4,19.5,4959,19897747
2014,Georgia,Leukemias,15.5,14.7,16.3,1557,10083850
2014,Idaho,Leukemias,15.5,13.7,17.5,276,1630391
2014,Iowa,Leukemias,16.4,15.1,17.8,615,3105563
2014,Kansas,Leukemias,15.7,14.3,17.1,508,2899553
2014,Kentucky,Leukemias,15.8,14.7,16.9,785,4410415
2014,Louisiana,Leukemias,14,12.9,15.1,688,4648797
2014,Maine,Leukemias,14.9,13,16.9,258,1328903
2014,Michigan,Leukemias,14.6,13.9,15.4,1690,9914675
2014,Minnesota,Leukemias,16.7,15.7,17.8,1022,5452649
2014,Missouri,Leukemias,14.4,13.5,15.3,1006,6058014
2014,Montana,Leukemias,14.8,12.7,17.2,189,1019931
2014,Nebraska,Leukemias,14.8,13.2,16.6,313,1880920
2014,New Hampshire,Leukemias,15.1,13.2,17.2,238,1328684
2014,New Jersey,Leukemias,16.1,15.3,16.9,1636,8943010
2014,New York,Leukemias,16.9,16.4,17.5,3823,19773580
2014,North Carolina,Leukemias,14.4,13.6,15.1,1584,9941160
2014,North Dakota,Leukemias,14.7,12.2,17.7,124,738658
2014,Oklahoma,Leukemias,15.3,14.1,16.5,645,3875008
2014,Pennsylvania,Leukemias,15,14.4,15.7,2388,12790341
2014,South Dakota,Leukemias,15.2,12.8,17.9,153,849455
2014,Texas,Leukemias,14.4,13.9,14.9,3678,26954436
2014,Utah,Leukemias,14.1,12.6,15.7,353,2938671
2014,Vermont,Leukemias,15.2,12.4,18.5,113,625665
2014,Washington,Leukemias,15,14.1,15.9,1145,7046931
2014,West Virginia,Leukemias,14.4,12.9,16.1,335,1847624
2014,Wisconsin,Leukemias,17.8,16.8,18.9,1203,5751272
2015,District of Columbia,Leukemias,7.7,5.6,10.2,49,672736
2015,Hawaii,Leukemias,10,8.5,11.7,165,1426320
2015,Alaska,Leukemias,11.2,8.6,14.2,75,737979
2015,Virginia,Leukemias,11,10.4,11.7,1013,8366767
2015,Alabama,Leukemias,12.3,11.4,13.3,693,4850858
2015,Arizona,Leukemias,11.9,11.1,12.7,905,6802262
2015,California,Leukemias,12.3,12,12.7,4985,39032444
2015,Maryland,Leukemias,11.8,11,12.7,786,6000561
2015,Massachusetts,Leukemias,12.3,11.5,13.1,970,6794002
2015,Mississippi,Leukemias,11.6,10.4,12.8,381,2985297
2015,Nebraska,Leukemias,12.5,11,14.1,268,1893564
2015,Nevada,Leukemias,11.6,10.4,12.9,353,2883057
2015,Ohio,Leukemias,12.3,11.7,12.9,1682,11606027
2015,Oregon,Leukemias,12.1,11.1,13.2,553,4016537
2015,Vermont,Leukemias,12.2,9.9,15.1,99,624455
2015,Colorado,Leukemias,12.9,11.9,13.9,726,5440445
2015,Connecticut,Leukemias,12.8,11.8,14,556,3593862
2015,Delaware,Leukemias,13.2,11.2,15.6,154,944107
2015,Illinois,Leukemias,13.4,12.8,14,1907,12862051
2015,Indiana,Leukemias,13.9,13,14.8,1010,6610596
2015,Michigan,Leukemias,13.9,13.2,14.6,1653,9918170
2015,Missouri,Leukemias,13.7,12.8,14.6,962,6072640
2015,New Hampshire,Leukemias,13,11.2,14.9,210,1330134
2015,Rhode Island,Leukemias,13.7,11.6,15.9,174,1055916
2015,South Carolina,Leukemias,13.4,12.5,14.4,762,4892423
2015,Tennessee,Leukemias,13.2,12.3,14,979,6590726
2015,Texas,Leukemias,13.9,13.4,14.4,3662,27454880
2015,Utah,Leukemias,13.3,11.9,14.8,341,2984917
2015,Arkansas,Leukemias,14.8,13.5,16.1,515,2975626
2015,Florida,Leukemias,19.3,18.8,19.9,5190,20268567
2015,Georgia,Leukemias,14.1,13.4,14.9,1458,10199533
2015,Idaho,Leukemias,17.3,15.4,19.4,311,1649324
2015,Iowa,Leukemias,16.5,15.2,17.9,618,3118473
2015,Kansas,Leukemias,17,15.6,18.6,549,2905789
2015,Kentucky,Leukemias,16.6,15.5,17.8,840,4422057
2015,Louisiana,Leukemias,14.8,13.8,15.9,752,4671211
2015,Maine,Leukemias,15.3,13.4,17.4,269,1327787
2015,Minnesota,Leukemias,17.2,16.2,18.3,1065,5483238
2015,Montana,Leukemias,15.1,13,17.5,193,1028317
2015,New Jersey,Leukemias,15.4,14.7,16.2,1607,8960001
2015,New Mexico,Leukemias,15.1,13.5,16.7,361,2082264
2015,New York,Leukemias,16.3,15.8,16.9,3743,19819347
2015,North Carolina,Leukemias,14.1,13.4,14.8,1588,10041769
2015,North Dakota,Leukemias,17.9,15.1,21.2,148,754859
2015,Oklahoma,Leukemias,14.3,13.2,15.5,622,3904353
2015,Pennsylvania,Leukemias,15.1,14.5,15.7,2406,12791124
2015,South Dakota,Leukemias,16.1,13.7,18.9,159,854036
2015,Washington,Leukemias,14.2,13.3,15,1122,7152818
2015,West Virginia,Leukemias,15.3,13.7,17.1,354,1839767
2015,Wisconsin,Leukemias,16.7,15.7,17.8,1136,5759744
2015,Wyoming,Leukemias,14.8,11.9,18.1,97,586102
2016,Massachusetts,Leukemias,6,5.5,6.6,473,6823721
2016,District of Columbia,Leukemias,7.1,5.1,9.5,47,684336
